발송일자,발송관할청,발송집중국,도착집중국,운송선로편코드,운송선로명,운송거리(km),차량톤급(톤),등기소포물량(건),등기통상물량(건),국내특급물량(건)
2019-10-01,경인청,수원우편집중국,대전교환센터,0401001-019,수원집센터왕복1-1,287,110,767,0,4580
2019-10-01,경인청,수원우편집중국,대전교환센터,0401001-150,수원집센터왕복1-2,287,180,1237,0,0
2019-10-01,경인청,수원우편집중국,대전교환센터,0401001-170,수원집센터왕복1-4,287,110,2721,0,1
2019-10-01,경인청,수원우편집중국,대전교환센터,0401001-180,수원집센터왕복1-1,287,110,1088,0,0
2019-10-01,경인청,수원우편집중국,대전교환센터,0401006-019,수원집센터왕1-1,143,110,1170,0,0
2019-10-01,경인청,수원우편집중국,대전교환센터,0401006-029,수원집센터왕1-2,143,180,1692,0,0
2019-10-01,경인청,수원우편집중국,대전교환센터,0401006-039,수원집센터왕2-1,143,180,2968,0,0
2019-10-01,경인청,수원우편집중국,광주우편집중국,0402030-020,수원집전주집광주집왕2-1,263,180,648,0,0
2019-10-01,경인청,수원우편집중국,대구우편집중국,0402036-010,수원집대구집왕2-1,260,110,1457,0,0
2019-10-01,경인청,수원우편집중국,전주우편집중국,0402030-020,수원집전주집광주집왕2-1,263,180,753,0,0
2019-10-01,경인청,수원우편집중국,원주우편집중국,0402001-020,수원집원주집왕복2-1,196,110,724,0,609
2019-10-01,경인청,의정부우편집중국,동서울우편집중국,0112065-010,동집의정부집왕복1-1,56,180,1881,0,0
2019-10-01,경인청,의정부우편집중국,동서울우편집중국,0422024-070,의정부집동집왕복2-1,55,25,484,5,338
2019-10-01,경인청,의정부우편집중국,동서울우편집중국,0422024-080,의정부집동집왕복2-1,55,110,332,0,4871
2019-10-01,경인청,의정부우편집중국,동서울우편집중국,0422024-090,의정부집동집왕복2-2,55,110,908,0,0
2019-10-01,경인청,의정부우편집중국,동서울물류센터,0422031-030,의정부집동서울물왕복1-1,56,110,2021,0,0
2019-10-01,경인청,의정부우편집중국,서서울물류센터,0422032-020,의정부집서서울물왕복2-1,85,110,1216,0,0
2019-10-01,경인청,의정부우편집중국,부천우편집중국,0413003-070,부천집의정부집왕복2-1,106,110,3,4296,4310
2019-10-01,경인청,의정부우편집중국,부천우편집중국,0423031-020,의정부집부천집왕1-1,53,25,0,0,45
2019-10-01,경인청,의정부우편집중국,부천우편집중국,0423031-030,의정부집부천집왕1-2,53,14,2,0,0
2019-10-01,경인청,의정부우편집중국,수원우편집중국,0403004-030,수원집의정부집왕복2-2,144,80,812,0,0
2019-10-01,경인청,의정부우편집중국,수원우편집중국,0403004-040,수원집의정부집왕복2-1,144,80,951,0,3326
2019-10-01,경인청,의정부우편집중국,안양우편집중국,0423004-030,의정부집안양집왕복2-1,105,50,1,0,3055
2019-10-01,경인청,의정부우편집중국,성남우편집중국,0423003-030,의정부집성남집왕복2-1,107,80,647,0,3052
2019-10-01,경인청,의정부우편집중국,성남우편집중국,0443023-020,성남집의정부집왕복2-1,107,80,636,0,1
2019-10-01,경인청,의정부우편집중국,성남우편집중국,0443037-019,성남집의정부집왕1-1,107,50,724,0,0
2019-10-01,경인청,의정부우편집중국,고양우편집중국,0202062-020,원주집의정부집고양집왕1-1,157,110,327,0,5970
2019-10-01,경인청,의정부우편집중국,고양우편집중국,0433003-020,고양집의정부집왕복2-1,76,180,1635,0,0
2019-10-01,경인청,의정부우편집중국,안양우편물류센터,0423025-030,의정부집안양물왕복1-1,105,110,1149,0,0
2019-10-01,경인청,의정부우편집중국,안양우편물류센터,0423034-020,의정부집안양물안양집왕복1-1,108,110,2048,0,0
2019-10-01,경인청,의정부우편집중국,부평물류센터,0423042-019,의정부집부평물왕2-1,56,45,959,0,0
2019-10-01,경인청,의정부우편집중국,부평물류센터,0473001-020,부평물의정부집왕복1-1,111,180,1065,0,0
2019-10-01,경인청,의정부우편집중국,부평물류센터,0473001-030,부평물의정부집왕복1-2,111,110,1024,0,0
2019-10-01,경인청,의정부우편집중국,부산우편집중국,0422003-050,의정부집부산집왕2-1,391,80,1376,0,0
2019-10-01,경인청,의정부우편집중국,부산우편집중국,0422047-020,의정부집창원집부산집왕1-1,416,110,1063,0,0
2019-10-01,경인청,의정부우편집중국,창원우편집중국,0422047-020,의정부집창원집부산집왕1-1,416,110,394,0,0
2019-10-01,경인청,의정부우편집중국,울산우편집중국,0422028-030,의정부집울산집왕2-1,371,80,945,0,0
2019-10-01,경인청,의정부우편집중국,대전우편집중국,0421005-010,의정부집센터대전집왕2-1,199,180,953,0,0
2019-10-01,경인청,의정부우편집중국,청주우편집중국,0422051-019,의정부집청주집왕2-1,150,80,1335,0,0
2019-10-01,경인청,의정부우편집중국,천안우편집중국,0422055-019,의정부집천안집왕2-1,124,80,1043,0,0
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421001-170,의정부집센터왕복2-2,398,110,0,1,0
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421001-190,의정부집센터왕복1-2,398,110,709,0,0
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421001-210,의정부집센터왕복1-1,398,180,949,0,0
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421001-220,의정부집센터왕복2-1,398,180,738,0,14025
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421002-019,의정부집센터왕1-1,199,180,1906,0,0
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421002-029,의정부집센터왕1-2,199,80,850,0,0
2019-10-01,경인청,의정부우편집중국,대전교환센터,0421005-010,의정부집센터대전집왕2-1,199,180,509,0,0
2019-10-01,경인청,의정부우편집중국,광주우편집중국,0422030-040,의정부집전주집광주집왕2-1,326,180,694,0,0
2019-10-01,경인청,의정부우편집중국,대구우편집중국,0422001-060,의정부집대구집왕2-1,293,80,1124,0,0
2019-10-01,경인청,의정부우편집중국,대구우편집중국,0422001-070,의정부집대구집왕2-2,293,80,1345,0,0
2019-10-01,경인청,의정부우편집중국,전주우편집중국,0422030-040,의정부집전주집광주집왕2-1,326,180,807,0,0
2019-10-01,경인청,의정부우편집중국,원주우편집중국,0422023-040,의정부집원주집왕복2-1,238,110,1029,0,960
2019-10-01,경인청,의정부우편집중국,원주우편집중국,0432038-050,고양집의정부집원주집왕2-1,157,110,607,0,683
2019-10-01,경인청,안양우편집중국,동서울우편집중국,0112069-020,동집안양집왕복1-2,49,80,603,1476,6281
2019-10-01,경인청,안양우편집중국,동서울우편집중국,0452047-010,안양집안양물동집왕복2-1,55,80,1646,0,0
2019-10-01,경인청,안양우편집중국,동서울우편집중국,0452049-019,안양집동서울집왕1-1,23,50,752,0,0
2019-10-01,경인청,안양우편집중국,부천우편집중국,0413005-070,부천집안양집왕복1-1,65,80,0,143,13
2019-10-01,경인청,안양우편집중국,부천우편집중국,0413005-080,부천집안양집왕복2-1,65,110,0,2031,4606
2019-10-01,경인청,안양우편집중국,수원우편집중국,0453003-050,안양집수원집왕복2-1,49,50,786,642,2581
2019-10-01,경인청,안양우편집중국,의정부우편집중국,0423004-030,의정부집안양집왕복2-1,105,50,815,0,1974
2019-10-01,경인청,안양우편집중국,성남우편집중국,0453004-030,안양집성남집왕복2-1,44,45,856,772,1198
2019-10-01,경인청,안양우편집중국,안양우편물류센터,0452047-010,안양집안양물동집왕복2-1,55,80,784,0,0
2019-10-01,경인청,안양우편집중국,안양우편물류센터,0453017-070,안양집안양물왕1-5,2,110,232,0,0
2019-10-01,경인청,안양우편집중국,안양우편물류센터,0454404-010,안양집안양물1-1,0,0,6732,0,0
2019-10-01,경인청,안양우편집중국,부평물류센터,0453021-019,안양집부평물류왕1-1,31,25,1392,0,0
2019-10-01,경인청,안양우편집중국,부산우편집중국,0452071-019,안집대구부산왕1-1,373,180,654,0,0
2019-10-01,경인청,안양우편집중국,대전교환센터,0451001-019,안양집센터왕복1-1,316,180,770,0,9632
2019-10-01,경인청,안양우편집중국,대전교환센터,0451001-210,안양집센터왕복2-1,316,110,0,4,0
2019-10-01,경인청,안양우편집중국,대전교환센터,0451002-090,안양집센터왕1-1,158,180,507,0,0
2019-10-01,경인청,안양우편집중국,대전교환센터,0451002-100,안양집센터왕2-1,158,110,3374,0,0
2019-10-01,경인청,안양우편집중국,대구우편집중국,0452071-019,안집대구부산왕1-1,373,180,625,0,0
2019-10-01,경인청,안양우편집중국,안동우편집중국,0462054-020,안양물안양집안동집왕2-1,239,110,116,0,204
2019-10-01,경인청,안양우편집중국,포항우편집중국,0462055-030,안양물안양집포항집왕2-1,313,180,211,0,252
2019-10-01,경인청,성남우편집중국,동서울우편집중국,0112067-010,동집성남집왕복1-1,50,110,1412,0,0
2019-10-01,경인청,성남우편집중국,동서울우편집중국,0112067-020,동집성남집왕복1-3,50,80,1146,2858,1
2019-10-01,경인청,성남우편집중국,동서울우편집중국,0442027-040,성남집동집왕복2-1,56,110,2176,597,1538
2019-10-01,경인청,성남우편집중국,동서울우편집중국,0442057-019,성남집동집왕2-1,28,110,2541,0,0
2019-10-01,경인청,성남우편집중국,동서울우편집중국,0442057-029,성남집동집왕1-1,28,80,1095,0,0
2019-10-01,경인청,성남우편집중국,동서울물류센터,0442033-020,성남집동서울물왕복2-1,58,110,1970,0,0
2019-10-01,경인청,성남우편집중국,서서울물류센터,0442034-020,성남집서서울물왕복2-1,74,110,1650,0,0
2019-10-01,경인청,성남우편집중국,부천우편집중국,0443002-040,성남집부천집왕복2-1,95,45,3,1544,865
2019-10-01,경인청,성남우편집중국,수원우편집중국,0322046-040,천안집수원집왕복2-1,138,80,1409,1110,1352
2019-10-01,경인청,성남우편집중국,수원우편집중국,0443001-030,성남집수원집왕복2-1,24,80,1017,0,0
2019-10-01,경인청,성남우편집중국,수원우편집중국,0443032-019,성남집수원집왕2-1,12,80,784,0,0
2019-10-01,경인청,성남우편집중국,의정부우편집중국,0423003-030,의정부집성남집왕복2-1,107,80,1430,707,267
2019-10-01,경인청,성남우편집중국,의정부우편집중국,0443023-020,성남집의정부집왕복2-1,107,80,833,0,0
2019-10-01,경인청,성남우편집중국,의정부우편집중국,0443037-019,성남집의정부집왕1-1,107,50,591,0,0
2019-10-01,경인청,성남우편집중국,안양우편집중국,0443033-019,성남집안양집왕1-1,24,50,0,0,0
2019-10-01,경인청,성남우편집중국,안양우편집중국,0443033-020,성남집안양집왕3-2,24,45,0,0,0
2019-10-01,경인청,성남우편집중국,안양우편집중국,0453004-030,안양집성남집왕복2-1,44,45,3,936,555
2019-10-01,경인청,성남우편집중국,안양우편집중국,0454459-010,안양집이천배집2-1,122,80,0,0,0
2019-10-01,경인청,성남우편집중국,고양우편집중국,0433032-020,고양집성남집왕복2-1,109,110,1687,648,305
2019-10-01,경인청,성남우편집중국,고양우편집중국,0443003-040,성남집고양집왕복2-1,109,110,1172,0,0
2019-10-01,경인청,성남우편집중국,고양우편집중국,0443052-019,성남집안양물고양집왕2-1,61,50,206,0,0
2019-10-01,경인청,성남우편집중국,안양우편물류센터,0443024-019,성남집안양물왕2-1,24,110,2457,0,0
2019-10-01,경인청,성남우편집중국,안양우편물류센터,0443024-030,성남집안양물왕1-2,24,14,0,0,16
2019-10-01,경인청,성남우편집중국,안양우편물류센터,0443025-020,성남집안양물왕복1-1,48,80,810,0,0
2019-10-01,경인청,성남우편집중국,안양우편물류센터,0443025-030,성남집안양물왕복1-2,48,110,1772,0,0
2019-10-01,경인청,성남우편집중국,안양우편물류센터,0443052-019,성남집안양물고양집왕2-1,61,50,764,0,0
2019-10-01,경인청,성남우편집중국,부평물류센터,0443026-020,성남집부평물왕복1-2,108,180,1419,0,0
2019-10-01,경인청,성남우편집중국,부평물류센터,0473021-010,부평물성남집왕복1-1,108,180,2285,0,0
2019-10-01,경인청,성남우편집중국,부평물류센터,0473021-020,부평물성남집왕복1-2,108,110,1154,0,0
2019-10-01,경인청,성남우편집중국,부산우편집중국,0442026-019,성남집부산집왕2-1,361,110,1511,0,0
2019-10-01,경인청,성남우편집중국,부산우편집중국,0442026-030,성남집부산집왕1-1,361,110,1049,0,0
2019-10-01,경인청,성남우편집중국,창원우편집중국,0442116-019,성남집대구집창원집왕2-1,367,110,621,0,0
2019-10-01,경인청,성남우편집중국,울산우편집중국,0442089-019,성남집천안집울산집왕2-1,386,180,690,0,0
2019-10-01,경인청,성남우편집중국,대전우편집중국,0441003-020,성남집센터대전집왕복1-1,276,80,740,0,0
2019-10-01,경인청,성남우편집중국,청주우편집중국,0442098-019,성남집청주집왕2-1,106,110,1410,0,0
2019-10-01,경인청,성남우편집중국,천안우편집중국,0322046-040,천안집수원집왕복2-1,138,80,576,0,409
2019-10-01,경인청,성남우편집중국,천안우편집중국,0442089-019,성남집천안집울산집왕2-1,386,180,455,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441001-240,성남집센터왕복1-1,275,180,995,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441001-250,성남집센터왕복1-2,275,180,2004,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441001-260,성남집센터왕복1-3,275,110,501,0,3723
2019-10-01,경인청,성남우편집중국,대전교환센터,0441001-270,성남집센터왕복1-4,275,180,1803,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441002-019,성남집센터왕1-1,138,80,1798,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441002-029,성남집센터왕1-2,138,110,1958,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441002-039,성남집센터왕1-3,138,80,1790,0,0
2019-10-01,경인청,성남우편집중국,대전교환센터,0441002-040,성남집센터왕1-1,138,180,1685,0,0
2019-10-01,경인청,성남우편집중국,광주우편집중국,0442019-010,성남집광주집왕2-1,263,110,1443,0,0
2019-10-01,경인청,성남우편집중국,대구우편집중국,0442009-040,성남집대구집왕1-1,263,110,1237,0,0
2019-10-01,경인청,성남우편집중국,대구우편집중국,0442116-019,성남집대구집창원집왕2-1,367,110,623,0,0
