연월,항만,구분,입항_선박수,입항_총톤수,출항_선박수,출항_총톤수
202411,옥계,국적선,3,22341,3,22341
202411,옥계,외국선,3,99479,3,99479
202411,옥계,연안선,66,259799,68,264289
202411,옥포,국적선,4,87885,5,129871
202411,옥포,외국선,7,76812,13,805747
202411,옥포,연안선,226,338294,228,331595
202411,완도,국적선,0,0,0,0
202411,완도,외국선,0,0,0,0
202411,완도,연안선,119,1019069,118,1018434
202411,울산,국적선,226,2311727,226,2124268
202411,울산,외국선,560,13217603,583,14648760
202411,울산,연안선,1168,1606727,1172,1642265
202411,인천,국적선,63,831017,63,793114
202411,인천,외국선,437,11039589,439,11131047
202411,인천,연안선,591,1571009,582,1508962
202411,장항,국적선,0,0,0,0
202411,장항,외국선,6,19105,7,22103
202411,장항,연안선,12,36598,11,31792
202411,제주,국적선,0,0,0,0
202411,제주,외국선,11,850682,11,850682
202411,제주,연안선,422,4629741,414,4541973
202411,진해,국적선,2,2732,2,2732
202411,진해,외국선,13,55700,14,84855
202411,진해,연안선,131,212435,128,216231
202411,태안,국적선,2,107949,0,0
202411,태안,외국선,8,433284,7,338690
202411,태안,연안선,7,3645,7,3645
202411,통영,국적선,40,6443,36,5310
202411,통영,외국선,64,31379,62,31368
202411,통영,연안선,26,14469,23,12302
202411,평택.당진,국적선,43,997676,47,1099412
202411,평택.당진,외국선,339,9831545,335,9666771
202411,평택.당진,연안선,269,539402,271,563628
202411,포항,국적선,48,541515,52,639700
202411,포항,외국선,130,2798544,141,3045538
202411,포항,연안선,218,515056,216,517051
202411,하동,국적선,0,0,0,0
202411,하동,외국선,7,412849,6,367794
202411,하동,연안선,8,9348,8,9348
202411,호산,국적선,0,0,0,0
202411,호산,외국선,7,599712,7,599712
202411,호산,연안선,2,897,3,115118
202412,경인,국적선,0,0,0,0
202412,경인,외국선,10,33509,12,40290
202412,경인,연안선,28,46508,27,43266
202412,고현,국적선,28,190944,24,169365
202412,고현,외국선,1,4515,6,584473
202412,고현,연안선,151,171868,157,181007
202412,광양,국적선,269,2909972,259,2832193
202412,광양,외국선,655,19809691,647,20365198
202412,광양,연안선,1011,2527361,1005,2586171
202412,군산,국적선,36,677777,33,664891
202412,군산,외국선,139,3418196,136,3412017
202412,군산,연안선,163,401612,166,402991
202412,기타,국적선,0,0,0,0
202412,기타,외국선,0,0,0,0
202412,기타,연안선,86,592768,7,103877
202412,대산,국적선,55,354719,48,288893
202412,대산,외국선,203,5568366,200,5785141
202412,대산,연안선,332,763928,345,824564
202412,동해.묵호,국적선,1,4608,2,45440
202412,동해.묵호,외국선,74,762826,74,857170
202412,동해.묵호,연안선,161,1023332,165,1025153
202412,마산,국적선,31,519021,27,432308
202412,마산,외국선,137,4699091,135,4575510
202412,마산,연안선,325,911686,335,928442
202412,목포,국적선,9,370957,9,370957
202412,목포,외국선,42,1466250,44,1840856
202412,목포,연안선,559,2855764,577,3068005
202412,보령,국적선,0,0,0,0
202412,보령,외국선,16,1298297,18,1547587
202412,보령,연안선,20,106217,21,106509
202412,부산,국적선,466,5246386,450,4524395
202412,부산,외국선,1362,49894730,1370,49338795
202412,부산,연안선,1763,1617624,1790,1766363
202412,삼척,국적선,0,0,0,0
202412,삼척,외국선,0,0,0,0
202412,삼척,연안선,100,442154,99,442667
202412,삼천포,국적선,1,19,0,0
202412,삼천포,외국선,10,484443,11,535328
202412,삼천포,연안선,58,37103,59,36961
202412,서귀포,국적선,0,0,0,0
202412,서귀포,외국선,10,1143035,9,1065536
202412,서귀포,연안선,47,92676,46,91095
202412,속초,국적선,0,0,0,0
202412,속초,외국선,10,32413,12,39240
202412,속초,연안선,3,679,3,679
202412,여수,국적선,19,260792,18,255225
202412,여수,외국선,332,12268865,331,12239941
202412,여수,연안선,566,329219,560,326861
202412,옥계,국적선,5,22214,5,22214
202412,옥계,외국선,3,100194,3,100194
202412,옥계,연안선,69,278881,69,283870
202412,옥포,국적선,7,134544,6,132321
202412,옥포,외국선,10,117964,13,486012
202412,옥포,연안선,239,348459,237,349597
202412,완도,국적선,0,0,0,0
202412,완도,외국선,0,0,0,0
202412,완도,연안선,141,1174193,142,1175036
202412,울산,국적선,228,1760557,220,1932237
202412,울산,외국선,616,13997293,618,13772161
202412,울산,연안선,1243,1754922,1250,1758608
202412,인천,국적선,76,916684,84,1019006
202412,인천,외국선,502,12312914,500,12539052
202412,인천,연안선,620,1673293,616,1620836
202412,장승포,국적선,0,0,0,0
202412,장승포,외국선,0,0,0,0
202412,장승포,연안선,2,470,1,39
202412,장항,국적선,0,0,0,0
202412,장항,외국선,7,30033,6,25373
202412,장항,연안선,9,28383,11,33017
202412,제주,국적선,0,0,0,0
202412,제주,외국선,6,354903,6,354903
202412,제주,연안선,446,4856762,451,4941230
202412,진해,국적선,1,13682,0,0
202412,진해,외국선,14,32643,14,32643
202412,진해,연안선,106,226494,110,231076
202412,태안,국적선,0,0,2,107949
202412,태안,외국선,8,421145,8,452115
202412,태안,연안선,14,8009,13,6402
202412,통영,국적선,45,15289,43,12152
202412,통영,외국선,62,30359,59,23923
202412,통영,연안선,30,25482,33,25828
202412,평택.당진,국적선,68,1469953,66,1304881
202412,평택.당진,외국선,411,11572811,415,11774899
202412,평택.당진,연안선,307,720124,303,670876
202412,포항,국적선,49,350786,45,362556
202412,포항,외국선,153,3546895,150,3352352
202412,포항,연안선,201,507592,202,492537
202412,하동,국적선,0,0,0,0
202412,하동,외국선,7,465020,6,361136
202412,하동,연안선,8,7479,8,7479
202412,호산,국적선,1,95378,1,95378
202412,호산,외국선,8,667177,7,615969
202412,호산,연안선,3,228874,3,228874
202501,경인,국적선,0,0,0,0
202501,경인,외국선,8,26736,9,28173
202501,경인,연안선,15,24980,15,24990
202501,고현,국적선,30,226528,26,199110
202501,고현,외국선,2,19057,4,206609
202501,고현,연안선,160,231975,162,225209
202501,광양,국적선,265,3071220,279,3032316
202501,광양,외국선,650,19584471,651,19119947
202501,광양,연안선,928,2513679,928,2551429
202501,군산,국적선,27,672458,33,691629
202501,군산,외국선,119,2588943,117,2663362
202501,군산,연안선,145,298326,145,293688
202501,기타,국적선,0,0,0,0
202501,기타,외국선,0,0,0,0
202501,기타,연안선,9,223711,41,589871
202501,대산,국적선,67,404511,54,324368
202501,대산,외국선,181,5999010,180,5755497
202501,대산,연안선,329,714221,344,827508
202501,동해.묵호,국적선,4,80050,4,80050
202501,동해.묵호,외국선,57,704703,57,701051
202501,동해.묵호,연안선,144,859242,139,821141
202501,마산,국적선,29,700216,30,770088
202501,마산,외국선,105,4015400,104,4115286
202501,마산,연안선,272,834704,262,696260
202501,목포,국적선,8,481004,8,481004
202501,목포,외국선,44,1309475,48,1589171
202501,목포,연안선,607,3277032,590,3021339
202501,보령,국적선,1,38853,1,38853
202501,보령,외국선,16,1253256,16,1203701
202501,보령,연안선,25,287282,27,287870
202501,부산,국적선,453,5248581,473,5418943
202501,부산,외국선,1294,50113711,1304,49470103
202501,부산,연안선,1673,1620508,1673,1650612
202501,삼척,국적선,0,0,0,0
202501,삼척,외국선,0,0,0,0
202501,삼척,연안선,61,297709,62,290050
202501,삼천포,국적선,1,39737,0,0
202501,삼천포,외국선,12,669837,12,670712
202501,삼천포,연안선,58,46132,57,44943
202501,서귀포,국적선,0,0,0,0
202501,서귀포,외국선,11,1157773,12,1235272
202501,서귀포,연안선,337,85781,338,87362
202501,속초,국적선,0,0,0,0
202501,속초,외국선,5,3372,5,3372
202501,속초,연안선,4,1102,4,1102
202501,여수,국적선,8,151090,10,158473
202501,여수,외국선,356,12513342,357,12630734
202501,여수,연안선,555,313748,556,331715
202501,옥계,국적선,4,26077,4,26077
202501,옥계,외국선,0,0,0,0
202501,옥계,연안선,47,190209,45,179761
202501,옥포,국적선,4,126754,4,86991
202501,옥포,외국선,7,87544,11,616569
202501,옥포,연안선,203,290308,205,293242
202501,완도,국적선,0,0,0,0
202501,완도,외국선,0,0,0,0
202501,완도,연안선,158,1494881,152,1472172
202501,울산,국적선,212,1768272,213,1810070
202501,울산,외국선,587,13540213,574,13646549
202501,울산,연안선,1091,1548529,1093,1552151
202501,인천,국적선,55,732855,58,745906
202501,인천,외국선,451,12376013,454,12221531
202501,인천,연안선,539,1428440,521,1354287
202501,장항,국적선,0,0,0,0
202501,장항,외국선,9,36519,9,35964
202501,장항,연안선,9,18626,9,18466
202501,제주,국적선,0,0,0,0
202501,제주,외국선,10,602715,10,602715
202501,제주,연안선,436,4832493,436,4826069
202501,진해,국적선,1,1597,1,13682
202501,진해,외국선,14,46404,14,46404
202501,진해,연안선,136,203265,132,198727
202501,태안,국적선,0,0,1,63624
202501,태안,외국선,8,493264,4,251817
202501,태안,연안선,7,3984,8,5591
202501,통영,국적선,35,14228,36,17654
202501,통영,외국선,50,21442,50,21442
202501,통영,연안선,28,9257,28,9434
202501,평택.당진,국적선,59,1462654,59,1500190
202501,평택.당진,외국선,342,9514261,337,9520646
202501,평택.당진,연안선,322,745817,321,718086
202501,포항,국적선,39,421691,38,269897
202501,포항,외국선,129,2948204,135,3391677
202501,포항,연안선,162,409329,167,432195
202501,하동,국적선,0,0,0,0
202501,하동,외국선,6,382117,7,451491
202501,하동,연안선,7,7418,7,7418
202501,호산,국적선,0,0,0,0
202501,호산,외국선,8,787596,8,725767
202501,호산,연안선,2,1516,2,1516
202502,경인,국적선,0,0,0,0
202502,경인,외국선,8,22897,7,21453
202502,경인,연안선,12,18053,12,18053
202502,고현,국적선,17,119463,24,162607
202502,고현,외국선,3,9517,5,293930
202502,고현,연안선,188,252633,185,249647
202502,광양,국적선,237,2951059,239,3153815
202502,광양,외국선,617,18279863,601,17819936
202502,광양,연안선,815,2556055,816,2555195
202502,군산,국적선,25,512278,27,516341
202502,군산,외국선,122,2632665,133,2666850
202502,군산,연안선,119,250504,123,255632
202502,기타,국적선,0,0,0,0
202502,기타,외국선,0,0,0,0
202502,기타,연안선,40,238572,6,197418
202502,대산,국적선,56,420691,50,362107
202502,대산,외국선,164,5048984,170,5092969
202502,대산,연안선,271,613106,288,733302
202502,동해.묵호,국적선,3,89738,2,48906
202502,동해.묵호,외국선,63,814176,67,834499
202502,동해.묵호,연안선,103,642553,108,697273
202502,마산,국적선,24,476538,26,495559
202502,마산,외국선,103,3272449,104,3157466
202502,마산,연안선,297,776601,303,895471
202502,목포,국적선,10,381172,10,381172
202502,목포,외국선,42,1762920,43,1969189
202502,목포,연안선,618,3008659,630,3029762
202502,보령,국적선,0,0,0,0
202502,보령,외국선,18,1534114,17,1497795
202502,보령,연안선,20,110604,19,128332
202502,부산,국적선,425,4997996,423,4598905
202502,부산,외국선,1216,44933649,1221,45141810
202502,부산,연안선,1617,1488136,1618,1424275
202502,삼척,국적선,0,0,0,0
202502,삼척,외국선,0,0,0,0
202502,삼척,연안선,55,253508,56,259660
202502,삼천포,국적선,1,39737,1,39737
202502,삼천포,외국선,9,526024,10,565000
202502,삼천포,연안선,52,55356,50,40841
202502,서귀포,국적선,0,0,0,0
202502,서귀포,외국선,16,1544483,16,1544483
202502,서귀포,연안선,240,40389,240,40389
202502,속초,국적선,0,0,0,0
202502,속초,외국선,8,15843,8,15843
202502,속초,연안선,1,348,0,0
202502,여수,국적선,12,134054,11,83841
202502,여수,외국선,280,10850246,276,10641722
202502,여수,연안선,465,415926,459,387267
202502,옥계,국적선,4,26077,4,26077
202502,옥계,외국선,3,100436,3,100436
202502,옥계,연안선,42,170470,42,165867
202502,옥포,국적선,4,127785,4,127785
202502,옥포,외국선,9,72134,14,624707
202502,옥포,연안선,203,265158,202,251898
202502,완도,국적선,0,0,0,0
202502,완도,외국선,0,0,0,0
202502,완도,연안선,128,1520621,131,1519615
202502,울산,국적선,202,1716623,202,1724935
202502,울산,외국선,568,13930242,597,14897943
202502,울산,연안선,1061,1548813,1060,1445070
202502,인천,국적선,70,770017,72,767082
202502,인천,외국선,421,11035877,418,10842915
202502,인천,연안선,514,1304622,513,1217773
202502,장승포,국적선,0,0,0,0
202502,장승포,외국선,0,0,0,0
202502,장승포,연안선,2,831,2,831
202502,장항,국적선,0,0,0,0
202502,장항,외국선,5,19919,4,14898
202502,장항,연안선,3,7126,4,7263
202502,제주,국적선,1,11954,1,11954
202502,제주,외국선,6,360484,6,360484
202502,제주,연안선,387,4329788,389,4340612
202502,진해,국적선,1,1545,2,3142
202502,진해,외국선,12,26501,12,26501
202502,진해,연안선,119,188006,120,186934
202502,태안,국적선,3,171573,1,43956
202502,태안,외국선,3,183690,4,257318
202502,태안,연안선,11,9446,11,9446
202502,통영,국적선,27,5135,27,6761
202502,통영,외국선,47,19992,47,19992
202502,통영,연안선,21,3710,24,8539
202502,평택.당진,국적선,67,1531514,67,1427660
202502,평택.당진,외국선,344,9376066,355,9542495
202502,평택.당진,연안선,308,533639,299,527339
202502,포항,국적선,41,544419,43,592647
202502,포항,외국선,123,2852987,120,2687083
202502,포항,연안선,177,431238,179,440767
202502,하동,국적선,0,0,0,0
202502,하동,외국선,4,227094,5,306659
202502,하동,연안선,5,3221,5,3221
202502,호산,국적선,0,0,0,0
202502,호산,외국선,4,383686,5,496723
202502,호산,연안선,0,0,0,0
202503,경인,국적선,0,0,0,0
202503,경인,외국선,8,29354,9,30798
202503,경인,연안선,10,16088,9,18613
202503,고현,국적선,25,179753,23,168902
202503,고현,외국선,0,0,2,279769
202503,고현,연안선,164,200076,166,207899
202503,광양,국적선,250,3416536,252,3312435
202503,광양,외국선,607,18072772,616,18555505
202503,광양,연안선,904,3340058,899,3338390
202503,군산,국적선,32,483883,34,489093
202503,군산,외국선,118,2452693,114,2480174
202503,군산,연안선,167,336015,158,320139
202503,기타,국적선,0,0,0,0
202503,기타,외국선,0,0,0,0
202503,기타,연안선,38,169123,10,340347
202503,대산,국적선,51,370366,47,377789
202503,대산,외국선,177,5378013,172,5342047
202503,대산,연안선,325,726371,328,785379
202503,동해.묵호,국적선,0,0,1,40832
202503,동해.묵호,외국선,58,594811,56,520152
202503,동해.묵호,연안선,170,977392,166,972730
202503,마산,국적선,29,714440,29,714520
202503,마산,외국선,116,4106141,123,4324490
202503,마산,연안선,343,904716,338,907135
202503,목포,국적선,14,522005,12,455578
202503,목포,외국선,30,1305858,39,1889046
202503,목포,연안선,684,3509998,689,3168196
202503,보령,국적선,1,79560,0,0
202503,보령,외국선,13,1048456,16,1233886
202503,보령,연안선,30,150584,32,152756
202503,부산,국적선,476,5226701,472,4973101
202503,부산,외국선,1443,51155886,1435,50410154
202503,부산,연안선,1774,1644029,1790,1680701
202503,삼척,국적선,0,0,0,0
202503,삼척,외국선,0,0,0,0
202503,삼척,연안선,81,387345,79,381180
202503,삼천포,국적선,1,43956,1,39737
202503,삼천포,외국선,6,214378,5,172009
202503,삼천포,연안선,60,53095,58,51806
202503,서귀포,국적선,0,0,0,0
202503,서귀포,외국선,17,1495384,17,1495384
202503,서귀포,연안선,182,50439,182,50439
202503,속초,국적선,0,0,0,0
202503,속초,외국선,7,18808,7,18808
202503,속초,연안선,5,1526,8,2851
202503,여수,국적선,10,141469,12,178126
202503,여수,외국선,285,10054297,292,10546969
202503,여수,연안선,505,305210,515,335112
202503,옥계,국적선,3,14919,3,14919
202503,옥계,외국선,2,66445,2,66445
202503,옥계,연안선,64,266785,65,276158
202503,옥포,국적선,4,127088,5,169074
202503,옥포,외국선,6,88295,8,533539
202503,옥포,연안선,191,249934,195,260330
202503,완도,국적선,0,0,0,0
202503,완도,외국선,0,0,0,0
202503,완도,연안선,172,1700315,175,1700979
202503,울산,국적선,219,2325547,217,2276012
202503,울산,외국선,598,13701979,598,14139202
202503,울산,연안선,1097,1544249,1104,1614586
202503,인천,국적선,77,989094,80,1010901
202503,인천,외국선,491,12210206,502,12657658
202503,인천,연안선,671,1588269,663,1568028
202503,장승포,국적선,0,0,0,0
202503,장승포,외국선,0,0,0,0
202503,장승포,연안선,10,620,10,620
202503,장항,국적선,0,0,0,0
202503,장항,외국선,2,6111,4,16347
202503,장항,연안선,13,28093,12,27071
202503,제주,국적선,0,0,0,0
202503,제주,외국선,9,635845,9,635845
202503,제주,연안선,419,4797755,421,4795886
202503,진해,국적선,1,1501,1,1501
202503,진해,외국선,7,20837,7,20837
202503,진해,연안선,134,225182,137,234119
202503,태안,국적선,0,0,1,63993
202503,태안,외국선,3,180565,5,301861
202503,태안,연안선,8,4972,8,4972
202503,통영,국적선,30,14983,27,14785
202503,통영,외국선,36,15017,36,15017
202503,통영,연안선,32,12611,34,8340
202503,평택.당진,국적선,66,1268610,70,1500399
202503,평택.당진,외국선,373,10589145,363,10454104
202503,평택.당진,연안선,378,737555,381,726975
202503,포항,국적선,43,312041,44,416589
202503,포항,외국선,138,3333125,128,3069660
202503,포항,연안선,203,495855,202,492523
202503,하동,국적선,0,0,0,0
202503,하동,외국선,4,319965,3,240203
202503,하동,연안선,3,2119,3,2119
202503,호산,국적선,0,0,0,0
202503,호산,외국선,8,851927,7,806872
202503,호산,연안선,0,0,0,0
202504,경인,국적선,0,0,0,0
202504,경인,외국선,12,36113,11,34676
202504,경인,연안선,15,18997,14,17312
202504,고현,국적선,15,130320,15,124852
202504,고현,외국선,3,16749,6,341009
202504,고현,연안선,169,218748,169,215848
202504,광양,국적선,247,2973936,239,2832158
202504,광양,외국선,649,19677320,634,19267158
202504,광양,연안선,972,2721660,964,2705747
202504,군산,국적선,29,587920,28,518498
202504,군산,외국선,127,3093697,132,3110655
202504,군산,연안선,182,377795,184,351483
202504,기타,국적선,0,0,0,0
202504,기타,외국선,0,0,0,0
202504,기타,연안선,6,16157,31,155013
202504,대산,국적선,63,379656,50,295735
202504,대산,외국선,166,5267728,158,4973377
202504,대산,연안선,309,705969,321,800541
202504,동해.묵호,국적선,2,43660,2,43660
202504,동해.묵호,외국선,65,681869,65,746733
202504,동해.묵호,연안선,188,917176,187,921350
202504,마산,국적선,28,442092,26,422204
202504,마산,외국선,124,4905285,121,4752027
202504,마산,연안선,352,907241,355,900659
202504,목포,국적선,5,186855,6,247731
202504,목포,외국선,47,1756234,47,1900809
202504,목포,연안선,702,3219073,698,3234586
202504,보령,국적선,0,0,1,79560
202504,보령,외국선,13,1282270,13,1279129
202504,보령,연안선,20,144798,19,144502
202504,부산,국적선,491,5415193,493,5147596
202504,부산,외국선,1419,49966249,1413,49502547
202504,부산,연안선,1795,1546279,1801,1565058
202504,삼척,국적선,0,0,0,0
202504,삼척,외국선,0,0,0,0
202504,삼척,연안선,88,378762,87,376317
202504,삼천포,국적선,0,0,1,43956
202504,삼천포,외국선,7,282600,7,205154
202504,삼천포,연안선,59,65853,59,68490
202504,서귀포,국적선,0,0,0,0
202504,서귀포,외국선,20,2091261,20,2091261
202504,서귀포,연안선,281,59639,279,53151
202504,속초,국적선,0,0,0,0
202504,속초,외국선,7,95563,7,95563
202504,속초,연안선,2,455,2,455
202504,여수,국적선,12,164898,11,262064
202504,여수,외국선,255,7983286,253,7637745
202504,여수,연안선,471,281988,466,266150
202504,옥계,국적선,1,7447,1,7447
202504,옥계,외국선,5,161512,4,129110
202504,옥계,연안선,71,272857,72,273546
202504,옥포,국적선,4,167944,4,167944
202504,옥포,외국선,12,97253,15,293088
202504,옥포,연안선,197,267691,195,260621
202504,완도,국적선,0,0,0,0
202504,완도,외국선,0,0,1,113
202504,완도,연안선,145,1664548,143,1663355
202504,울산,국적선,218,1862678,214,1894691
202504,울산,외국선,605,14478254,625,15818380
202504,울산,연안선,1108,1630015,1104,1559672
202504,인천,국적선,63,690866,74,761293
202504,인천,외국선,481,12259940,482,12074281
202504,인천,연안선,684,1730518,673,1623153
202504,장승포,국적선,0,0,0,0
202504,장승포,외국선,0,0,0,0
202504,장승포,연안선,12,744,11,682
202504,장항,국적선,0,0,0,0
202504,장항,외국선,4,13913,4,13913
202504,장항,연안선,12,30174,12,30149
202504,제주,국적선,1,4091,1,4091
202504,제주,외국선,10,665597,9,573227
202504,제주,연안선,439,4976618,439,4980080
202504,진해,국적선,1,2691,1,2691
202504,진해,외국선,12,38272,11,36519
202504,진해,연안선,153,202073,150,190999
202504,태안,국적선,0,0,1,63624
202504,태안,외국선,4,186393,4,181786
202504,태안,연안선,8,4414,8,4414
202504,통영,국적선,33,8581,34,8778
202504,통영,외국선,37,24443,40,30105
202504,통영,연안선,35,8336,36,8337
202504,평택.당진,국적선,68,1269003,69,1211997
202504,평택.당진,외국선,379,10282883,378,10245704
202504,평택.당진,연안선,429,735485,427,740809
202504,포항,국적선,40,428450,38,334062
202504,포항,외국선,128,2778925,139,3114365
202504,포항,연안선,182,466128,180,457712
202504,하동,국적선,0,0,0,0
202504,하동,외국선,3,180012,2,169365
202504,하동,연안선,7,3594,7,3594
202504,호산,국적선,0,0,0,0
202504,호산,외국선,11,1070760,11,1001635
202504,호산,연안선,5,3494,5,3494
202505,경인,국적선,0,0,0,0
202505,경인,외국선,10,43226,10,43252
202505,경인,연안선,16,19755,18,22554
202505,고현,국적선,14,103084,16,119785
202505,고현,외국선,1,5648,4,405738
202505,고현,연안선,167,210070,170,211237
202505,광양,국적선,250,2724440,266,3020669
202505,광양,외국선,671,21372594,681,20974821
202505,광양,연안선,1015,2594098,1006,2503765
202505,군산,국적선,33,706738,33,755002
202505,군산,외국선,142,3071611,138,3008250
202505,군산,연안선,179,310935,186,349661
202505,기타,국적선,0,0,0,0
202505,기타,외국선,0,0,0,0
202505,기타,연안선,57,278608,8,263587
202505,대산,국적선,59,452862,50,302972
202505,대산,외국선,171,5566278,177,5900932
202505,대산,연안선,289,687016,296,748390
202505,동해.묵호,국적선,3,30093,1,5996
202505,동해.묵호,외국선,61,594325,63,628544
202505,동해.묵호,연안선,157,938526,154,941873
202505,마산,국적선,32,745082,33,753660
202505,마산,외국선,116,4322596,114,4240646
202505,마산,연안선,319,761609,319,745227
202505,목포,국적선,6,203852,6,204493
202505,목포,외국선,45,1640508,50,2024313
202505,목포,연안선,809,3628252,813,3782752
202505,보령,국적선,0,0,0,0
202505,보령,외국선,17,1446087,14,1291351
202505,보령,연안선,25,168309,25,148705
202505,부산,국적선,473,6068925,472,5796012
202505,부산,외국선,1418,49990127,1428,49622057
202505,부산,연안선,1826,1580415,1849,1587198
202505,삼척,국적선,0,0,0,0
202505,삼척,외국선,0,0,0,0
202505,삼척,연안선,94,356513,95,361660
202505,삼천포,국적선,0,0,0,0
202505,삼천포,외국선,5,230659,5,256724
202505,삼천포,연안선,45,47011,47,47691
202505,서귀포,국적선,0,0,0,0
202505,서귀포,외국선,18,1765252,18,1765252
202505,서귀포,연안선,315,42210,316,44701
202505,속초,국적선,0,0,0,0
202505,속초,외국선,6,29903,6,29903
202505,속초,연안선,9,3884,8,3383
202505,여수,국적선,11,77020,12,116067
202505,여수,외국선,283,8610859,286,8856965
202505,여수,연안선,493,374980,496,349493
202505,옥계,국적선,0,0,0,0
202505,옥계,외국선,3,99792,4,132194
202505,옥계,연안선,67,270702,65,260335
202505,옥포,국적선,3,85799,3,85799
202505,옥포,외국선,6,24144,9,483741
202505,옥포,연안선,172,231421,172,222313
202505,완도,국적선,1,444,1,444
202505,완도,외국선,0,0,0,0
202505,완도,연안선,132,1510470,131,1509943
202505,울산,국적선,237,2385227,229,2392772
202505,울산,외국선,592,14001171,600,14553457
202505,울산,연안선,1150,1618648,1167,1656001
202505,인천,국적선,78,859633,87,946796
202505,인천,외국선,502,13275277,506,13517086
202505,인천,연안선,734,1809278,728,1717832
202505,장승포,국적선,0,0,0,0
202505,장승포,외국선,0,0,0,0
202505,장승포,연안선,13,1042,13,1042
202505,장항,국적선,0,0,0,0
202505,장항,외국선,8,21432,8,21432
202505,장항,연안선,7,19985,8,21032
202505,제주,국적선,0,0,0,0
202505,제주,외국선,15,1083564,15,1083564
202505,제주,연안선,458,5085328,452,5017798
202505,진해,국적선,2,3194,1,1597
202505,진해,외국선,10,29673,10,29930
202505,진해,연안선,128,176642,128,183357
202505,태안,국적선,0,0,0,0
202505,태안,외국선,5,314408,4,269872
202505,태안,연안선,6,4830,6,4830
202505,통영,국적선,40,10280,34,6728
202505,통영,외국선,35,15472,36,15481
202505,통영,연안선,27,12858,33,13516
202505,평택.당진,국적선,66,1669661,68,1738641
202505,평택.당진,외국선,375,9995942,384,9922711
202505,평택.당진,연안선,427,782014,429,790000
202505,포항,국적선,37,191799,38,262987
202505,포항,외국선,141,3187134,143,3082744
202505,포항,연안선,225,466376,223,481909
202505,하동,국적선,0,0,0,0
202505,하동,외국선,3,189885,4,236689
202505,하동,연안선,1,1162,1,1162
202505,호산,국적선,0,0,0,0
202505,호산,외국선,2,148940,3,263120
202505,호산,연안선,1,528,1,528
202506,경인,국적선,0,0,0,0
202506,경인,외국선,5,26250,5,22411
202506,경인,연안선,15,20574,14,20712
202506,고현,국적선,16,113216,13,86214
202506,고현,외국선,2,12903,3,134948
202506,고현,연안선,147,204961,144,203153
202506,광양,국적선,241,3283350,241,3057990
202506,광양,외국선,664,20766829,667,21665279
202506,광양,연안선,1017,2925664,1016,2936067
202506,군산,국적선,30,512324,31,535443
202506,군산,외국선,104,2649681,109,2822049
202506,군산,연안선,211,352943,212,356622
202506,기타,국적선,0,0,0,0
202506,기타,외국선,0,0,0,0
202506,기타,연안선,34,119985,9,270975
202506,대산,국적선,45,231578,43,312433
202506,대산,외국선,169,4872700,171,4816173
202506,대산,연안선,311,746872,323,781455
202506,동해.묵호,국적선,4,80368,3,78022
202506,동해.묵호,외국선,75,874972,69,838063
202506,동해.묵호,연안선,174,908793,180,893937
202506,마산,국적선,35,667894,36,673321
202506,마산,외국선,123,3653608,123,3762573
202506,마산,연안선,338,662899,339,662308
202506,목포,국적선,11,401434,9,339513
202506,목포,외국선,54,1625791,57,2048761
202506,목포,연안선,784,3310703,774,2998243
202506,보령,국적선,0,0,0,0
202506,보령,외국선,17,1495687,17,1506979
202506,보령,연안선,13,86146,12,84562
202506,부산,국적선,464,6183491,477,6092780
202506,부산,외국선,1412,48476945,1429,48485432
202506,부산,연안선,1742,1549322,1748,1618668
202506,삼척,국적선,0,0,0,0
202506,삼척,외국선,0,0,0,0
202506,삼척,연안선,93,332369,91,332699
202506,삼천포,국적선,0,0,0,0
202506,삼천포,외국선,7,293205,7,281153
202506,삼천포,연안선,51,58976,54,60700
202506,서귀포,국적선,0,0,0,0
202506,서귀포,외국선,21,2013178,21,2013178
202506,서귀포,연안선,96,32540,98,36600
202506,속초,국적선,0,0,0,0
202506,속초,외국선,4,3432,4,3432
202506,속초,연안선,11,9767,12,10268
202506,여수,국적선,9,117591,15,253260
202506,여수,외국선,280,9218733,272,8853125
202506,여수,연안선,513,325733,509,333064
202506,옥계,국적선,4,29788,4,29788
202506,옥계,외국선,1,28693,1,28693
202506,옥계,연안선,61,236846,63,248490
202506,옥포,국적선,3,125958,3,125958
202506,옥포,외국선,3,5468,5,349827
202506,옥포,연안선,153,198696,151,202602
202506,완도,국적선,0,0,0,0
202506,완도,외국선,0,0,0,0
202506,완도,연안선,128,1424270,134,1448456
202506,울산,국적선,192,1940426,197,1973378
202506,울산,외국선,632,14520816,631,14985660
202506,울산,연안선,1142,1528635,1151,1544562
202506,인천,국적선,76,829746,84,902489
202506,인천,외국선,492,12699004,494,12636218
202506,인천,연안선,732,1656171,719,1583180
202506,장승포,국적선,0,0,0,0
202506,장승포,외국선,0,0,0,0
202506,장승포,연안선,13,806,13,806
202506,장항,국적선,0,0,0,0
202506,장항,외국선,6,17871,5,12872
202506,장항,연안선,9,21149,9,21149
202506,제주,국적선,3,162323,0,0
202506,제주,외국선,18,1163870,18,1163870
202506,제주,연안선,412,4503327,420,4575848
202506,진해,국적선,2,3196,3,4793
202506,진해,외국선,6,14181,6,13697
202506,진해,연안선,127,212318,130,215155
202506,태안,국적선,0,0,0,0
202506,태안,외국선,8,362594,9,418218
